"url","type","date","title","contributor","wordcount","viewcount"
"http://www.lrb.co.uk/v28/n08/august-kleinzahler/snarly-glitters","book review","20 April 2006","Snarly Glitters: Roy Fisher","August Kleinzahler","3887","3433"
"http://www.lrb.co.uk/v28/n08/dinah-birch/land-of-pure-delight","book review","20 April 2006","Land of Pure Delight: Anglicising the Holy Land","Dinah Birch","2435","1443"
"http://www.lrb.co.uk/v28/n08/hilary-mantel/if-youd-seen-his-green-eyes","book review","20 April 2006","If you’d seen his green eyes: The People’s Robespierre","Hilary Mantel","4823","8752"
"http://www.lrb.co.uk/v28/n08/ilan-pappe/ingathering","essay","20 April 2006","Ingathering: the Israeli election and the ‘demographic problem’","Ilan Pappe","1817","2687"
"http://www.lrb.co.uk/v28/n08/peter-campbell/at-the-v-and-a-and-tate-modern","exhibition review","20 April 2006","At the V&amp;A and Tate Modern: Modernist Design","Peter Campbell","1166","3174"
"http://www.lrb.co.uk/v28/n08/thomas-jones/short-cuts","article","20 April 2006","Short Cuts: An X-Rated Version of Postman Pat","Thomas Jones","1070","1788"
"http://www.lrb.co.uk/v28/n09/andrew-ohagan/short-cuts","article","11 May 2006","Short Cuts: the Queen","Andrew O’Hagan","979","993"
"http://www.lrb.co.uk/v28/n09/colm-toibin/dont-abandon-me","book review","11 May 2006","Don’t abandon me: Borges and the Maids","Colm Tóibín","11695","9949"
"http://www.lrb.co.uk/v28/n09/ian-hacking/what-is-tom-saying-to-maureen","book review","11 May 2006","What is Tom saying to Maureen?: What We Know about Autism","Ian Hacking","4492","5989"
"http://www.lrb.co.uk/v28/n09/michael-wood/at-the-movies","film review","11 May 2006","At the Movies","Michael Wood","1792","3219"
"http://www.lrb.co.uk/v28/n09/thomas-nagel/the-view-from-here-and-now","book review","11 May 2006","The View from Here and Now: A Tribute to Bernard Williams","Thomas Nagel","3177","5987"
"http://www.lrb.co.uk/v28/n10/daniel-soar/short-cuts","article","25 May 2006","Short Cuts: What Ahmadinejad Meant","Daniel Soar","990","991"
"http://www.lrb.co.uk/v28/n10/gillian-white/awful-but-cheerful","book review","25 May 2006","Awful but Cheerful: The Tentativeness of Elizabeth Bishop","Gillian White","3747","2303"
"http://www.lrb.co.uk/v28/n10/nicholas-spice/tomorrow-itll-all-be-over","book review","25 May 2006","Tomorrow it’ll all be over: The Trouble with Philip Roth’s ‘Everyman’","Nicholas Spice","5778","3077"
"http://www.lrb.co.uk/v28/n10/peter-campbell/at-the-national-gallery","exhibition review","25 May 2006","At the National Gallery: Gentile Bellini","Peter Campbell","1052","3264"
"http://www.lrb.co.uk/v28/n10/robin-robertson/out-in-the-open","poem","25 May 2006","Poem: ‘Out in the Open’","Robin Robertson","383","1671"
"http://www.lrb.co.uk/v28/n10/ross-mckibbin/the-reshuffle-and-after","essay","25 May 2006","The Reshuffle and After: Why Brown should Resign","Ross McKibbin","2390","1932"
"http://www.lrb.co.uk/v28/n10/slavoj-zizek/freud-lives","essay","25 May 2006","Freud Lives!: dreaming","Slavoj Žižek","2150","16533"
"http://www.lrb.co.uk/v28/n11/andrew-bacevich/why-read-clausewitz-when-shock-and-awe-can-make-a-clean-sweep-of-things","book review","8 June 2006","Why read Clausewitz when Shock and Awe can make a clean sweep of things?: The Rumsfeld Doctrine","Andrew Bacevich","3407","4594"
"http://www.lrb.co.uk/v28/n11/james-wood/damaged-beasts","book review","8 June 2006","Damaged Beasts: Peter Carey’s ‘Theft’","James Wood","3446","3656"
"http://www.lrb.co.uk/v28/n11/john-lanchester/short-cuts","article","8 June 2006","Short Cuts: cricket’s slanging matches","John Lanchester","941","1612"
"http://www.lrb.co.uk/v28/n11/maya-jasanoff/before-and-after-said","book review","8 June 2006","Before and After Said: A Reappraisal of Orientalism","Maya Jasanoff","3127","4967"
"http://www.lrb.co.uk/v28/n11/michael-wood/at-the-movies","film review","8 June 2006","At the Movies","Michael Wood","1641","2818"
"http://www.lrb.co.uk/v28/n12/jenny-turner/across-the-tellyverse","book review","22 June 2006","Across the Tellyverse: Daleks v. Cybermen","Jenny Turner","4406","6229"
"http://www.lrb.co.uk/v28/n12/john-lanchester/the-price-of-pickles","book review","22 June 2006","The Price of Pickles: Planet Wal-Mart","John Lanchester","4764","16336"
"http://www.lrb.co.uk/v28/n12/paul-laity/short-cuts","article","22 June 2006","Short Cuts: A west-country Man U supporter speaks","Paul Laity","916","815"
"http://www.lrb.co.uk/v28/n12/peter-campbell/at-tate-modern","exhibition review","22 June 2006","At Tate Modern: the fairground at Bankside","Peter Campbell","1291","3206"
"http://www.lrb.co.uk/v28/n12/thomas-jones/diary","diary","22 June 2006","Diary: My Life as a Geek","Thomas Jones","3823","5574"
"http://www.lrb.co.uk/v28/n13/andrew-ohagan/blame-it-on-the-boogie","book review","6 July 2006","Blame it on the boogie: In Pursuit of Michael Jackson","Andrew O’Hagan","3685","4472"
"http://www.lrb.co.uk/v28/n13/anna-neistat/diary","diary","6 July 2006","Diary: In Chechnya","Anna Neistat","2611","2223"
"http://www.lrb.co.uk/v28/n13/michael-wood/there-is-no-cure","book review","6 July 2006","There is no cure: Freud’s Guesswork","Michael Wood","5785","5718"
"http://www.lrb.co.uk/v28/n13/peter-campbell/at-tate-britain","exhibition review","6 July 2006","At Tate Britain: Howard Hodgkin","Peter Campbell","1448","2975"
"http://www.lrb.co.uk/v28/n13/rosemary-hill/short-cuts","article","6 July 2006","Short Cuts: Stonehenge for the solstice","Rosemary Hill","1050","870"
"http://www.lrb.co.uk/v28/n14/david-edgar/stalking-out","book review","20 July 2006","Stalking Out: After John Osborne","David Edgar","4905","2912"
"http://www.lrb.co.uk/v28/n14/jeremy-harding/the-habit-of-war","book review","20 July 2006","The Habit of War: Eritrea","Jeremy Harding","6250","3254"
"http://www.lrb.co.uk/v28/n14/jeremy-waldron/boutique-faith","book review","20 July 2006","Boutique Faith: Against Free Speech","Jeremy Waldron","2998","2661"
"http://www.lrb.co.uk/v28/n14/michael-wood/at-the-movies","film review","20 July 2006","At the Movies","Michael Wood","1565","2630"
"http://www.lrb.co.uk/v28/n14/thomas-jones/short-cuts","article","20 July 2006","Short Cuts: Blurbs and puffs","Thomas Jones","1043","1187"
"http://www.lrb.co.uk/v28/n15/adam-phillips/no-reason-for-not-asking","book review","3 August 2006","No reason for not asking: Empson’s War on God","Adam Phillips","4035","2157"
"http://www.lrb.co.uk/v28/n15/amit-chaudhuri/the-view-from-malabar-hill","book review","3 August 2006","The View from Malabar Hill: My Bombay","Amit Chaudhuri","3076","2239"
"http://www.lrb.co.uk/v28/n15/elias-khoury/do-i-see-or-do-i-remember","essay","3 August 2006","Do I see or do I remember?","Elias Khoury","1782","2038"
"http://www.lrb.co.uk/v28/n15/jeremy-harding/short-cuts","article","3 August 2006","Short Cuts: Spook Fiction","Jeremy Harding","1211","1333"
"http://www.lrb.co.uk/v28/n15/karim-makdisi/how-the-war-will-end","essay","3 August 2006","How the War Will End: Israel’s war on Lebanon","Karim Makdisi","1510","1830"
"http://www.lrb.co.uk/v28/n15/peter-campbell/at-the-national-portrait-gallery","exhibition review","3 August 2006","At the National Portrait Gallery: the Portraits of Angus McBean","Peter Campbell","1151","3113"
"http://www.lrb.co.uk/v28/n15/rasha-salti/siege-notes","diary","3 August 2006","Siege Notes: in Beirut","Rasha Salti","2214","1623"
"http://www.lrb.co.uk/v28/n16/andrew-ohagan/short-cuts","article","17 August 2006","Short Cuts: Scotland's hirsute folk hero","Andrew O’Hagan","1070","2597"
"http://www.lrb.co.uk/v28/n16/august-kleinzahler/diary","diary","17 August 2006","Diary: The Doomsday Boys","August Kleinzahler","2309","1865"
"http://www.lrb.co.uk/v28/n16/charles-glass/learning-from-its-mistakes","essay","17 August 2006","Learning from Its Mistakes: Hizbullah","Charles Glass","2544","6522"
"http://www.lrb.co.uk/v28/n16/michael-wood/at-the-movies","film review","17 August 2006","At the Movies","Michael Wood","1973","2805"
"http://www.lrb.co.uk/v28/n16/richard-lloydparry/smilingly-excluded","book review","17 August 2006","Smilingly Excluded: An Outsider in Tokyo","Richard Lloyd Parry","4954","3215"
"http://www.lrb.co.uk/v28/n16/steven-shapin/when-men-started-doing-it","book review","17 August 2006","When Men Started Doing It: At the Grill Station","Steven Shapin","3525","4817"
"http://www.lrb.co.uk/v28/n16/yitzhak-laor/you-are-terrorists-we-are-virtuous","essay","17 August 2006","You are terrorists, we are virtuous: the IDF","Yitzhak Laor","2395","7194"
"http://www.lrb.co.uk/v28/n17/eleanor-birne/at-the-royal-scottish-academy","exhibition review","7 September 2006","At the Royal Scottish Academy: Ron Mueck","Eleanor Birne","1407","921"
"http://www.lrb.co.uk/v28/n17/frank-kermode/its-the-way-people-like-us-dont-talk","book review","7 September 2006","‘It’s the way people like us don’t talk’: Andrew Motion’s Boyhood","Frank Kermode","2089","3006"
"http://www.lrb.co.uk/v28/n17/fredric-jameson/first-impressions","book review","7 September 2006","First Impressions: Slavoj Žižek’s Paradoxes","Fredric Jameson","3758","20217"
"http://www.lrb.co.uk/v28/n17/jeremy-harding/short-cuts","article","7 September 2006","Short Cuts: Blair’s comedy turns","Jeremy Harding","1236","1316"
"http://www.lrb.co.uk/v28/n17/ross-mckibbin/sleazy-humiliated-despised","essay","7 September 2006","Sleazy, Humiliated, Despised: Can Labour survive Blair?","Ross McKibbin","2757","2851"
"http://www.lrb.co.uk/v28/n17/thomas-jones/mr-down-by-the-levee","book review","7 September 2006","Mr Down-by-the-Levee: Updike’s <em>Terrorist</em>","Thomas Jones","2568","2866"
"http://www.lrb.co.uk/v28/n18/jerry-fodor/who-ate-the-salted-peanuts","book review","21 September 2006","Who ate the salted peanuts?: Michael Frayn","Jerry Fodor","3330","6497"
"http://www.lrb.co.uk/v28/n18/john-lanchester/short-cuts","article","21 September 2006","Short Cuts: NASA’s new stick of dynamite","John Lanchester","1033","1871"
"http://www.lrb.co.uk/v28/n18/michael-wood/at-the-movies","film review","21 September 2006","At the Movies","Michael Wood","1861","3081"
"http://www.lrb.co.uk/v28/n18/tj-clark/in-a-pomegranate-chandelier","book review","21 September 2006","In a Pomegranate Chandelier: Benedict Anderson","T.J. Clark","4141","7186"
"http://www.lrb.co.uk/v28/n18/tony-judt/bushs-useful-idiots","essay","21 September 2006","Bush’s Useful Idiots: Whatever happened to American liberalism?","Tony Judt","3212","33247"
"http://www.lrb.co.uk/v28/n19/colin-burrow/recribrations","book review","5 October 2006","Recribrations: John Donne in Performance","Colin Burrow","3768","4005"
"http://www.lrb.co.uk/v28/n19/michael-dobson/mushrooms","book review","5 October 2006","Mushrooms: How to Be a Favourite","Michael Dobson","4516","1246"
"http://www.lrb.co.uk/v28/n19/paul-myerscough/short-cuts","article","5 October 2006","Short Cuts: Zidane at work","Paul Myerscough","1372","2250"
"http://www.lrb.co.uk/v28/n19/peter-campbell/at-the-royal-academy","exhibition review","5 October 2006","At the Royal Academy: Rodin","Peter Campbell","1391","4574"
"http://www.lrb.co.uk/v28/n19/stephen-holmes/neo-con-futurology","book review","5 October 2006","Neo-Con Futurology: the incoherent thinking behind US foreign policy","Stephen Holmes","4853","7091"
"http://www.lrb.co.uk/v28/n20/anneke-vanwoudenberg/diary","diary","19 October 2006","Diary: Congo","Anneke Van Woudenberg","1992","1902"
"http://www.lrb.co.uk/v28/n20/corey-robin/was-he-had-he","book review","19 October 2006","Was he? Had he?: In the Name of Security","Corey Robin","4933","2542"
"http://www.lrb.co.uk/v28/n20/daniel-soar/short-cuts","article","19 October 2006","Short Cuts: the vexed issue of Labour Party funding","Daniel Soar","1040","714"
"http://www.lrb.co.uk/v28/n20/ian-gilmour/dingy-quadrilaterals","book review","19 October 2006","Dingy Quadrilaterals: the Profumo Case","Ian Gilmour","3943","2576"
"http://www.lrb.co.uk/v28/n20/michael-gilsenan/and-you-what-are-you-doing-here","book review","19 October 2006","And you, what are you doing here?: The Haj","Michael Gilsenan","5142","1533"
"http://www.lrb.co.uk/v28/n20/michael-wood/at-the-movies","film review","19 October 2006","At the Movies","Michael Wood","1803","3095"
"http://www.lrb.co.uk/v28/n20/terry-eagleton/lunging-flailing-mispunching","book review","19 October 2006","Lunging, Flailing, Mispunching: Richard Dawkins","Terry Eagleton","3834","103147"
"http://www.lrb.co.uk/v28/n21/david-runciman/liars-hypocrites-and-crybabies","essay","2 November 2006","Liars, Hypocrites and Crybabies: Blair v. Brown","David Runciman","4347","6682"
"http://www.lrb.co.uk/v28/n21/ed-harriman/the-least-accountable-regime-in-the-middle-east","essay","2 November 2006","The Least Accountable Regime in the Middle East: On the Take in Iraq, Part 3","Ed Harriman","3799","5881"
"http://www.lrb.co.uk/v28/n21/john-lanchester/diary","diary","2 November 2006","Diary: Blogswarms","John Lanchester","2248","3716"
"http://www.lrb.co.uk/v28/n21/john-sturrock/short-cuts","article","2 November 2006","Short Cuts: John Reid tries to out-Blunkett Blunkett","John Sturrock","950","803"
"http://www.lrb.co.uk/v28/n21/neal-ascherson/even-now","book review","2 November 2006","Even Now: The Silence of Günter Grass","Neal Ascherson","5008","4598"
"http://www.lrb.co.uk/v28/n21/peter-campbell/at-dulwich-picture-gallery","exhibition review","2 November 2006","At Dulwich Picture Gallery: Adam Elsheimer","Peter Campbell","1350","3460"
"http://www.lrb.co.uk/v28/n22/andrew-ohagan/short-cuts","article","16 November 2006","Short Cuts: a journey to citizenship","Andrew O’Hagan","953","2043"
"http://www.lrb.co.uk/v28/n22/eric-hobsbawm/could-it-have-been-different","book review","16 November 2006","Could it have been different?: Budapest 1956","Eric Hobsbawm","3854","4530"
"http://www.lrb.co.uk/v28/n22/frank-kermode/disgusting","book review","16 November 2006","‘Disgusting’: remembering William Empson","Frank Kermode","4560","4534"
"http://www.lrb.co.uk/v28/n22/jeremy-harding/jeremy-harding-goes-to-beirut-to-meet-the-novelist-elias-khoury","interview","16 November 2006","Jeremy Harding goes to Beirut to meet the novelist Elias Khoury: ‘Before everything else, a writer of stories’","Jeremy Harding","7268","4836"
"http://www.lrb.co.uk/v28/n22/michael-wood/at-the-movies","film review","16 November 2006","At the Movies","Michael Wood","2046","3632"
"http://www.lrb.co.uk/v28/n22/rw-johnson/her-boy","book review","16 November 2006","Her Boy: Mark Thatcher","R.W. Johnson","3267","4348"
"http://www.lrb.co.uk/v28/n23/alex-de-waal/i-will-not-sign","essay","30 November 2006","‘I will not sign’: at the Darfur Peace Talks","Alex de Waal","6320","8890"
"http://www.lrb.co.uk/v28/n23/jenny-diski/diary","diary","30 November 2006","Diary: The Friendly Spider Programme","Jenny Diski","2955","3901"
"http://www.lrb.co.uk/v28/n23/jeremy-harding/short-cuts","article","30 November 2006","Short Cuts: Shot At Dawn","Jeremy Harding","1150","1831"
"http://www.lrb.co.uk/v28/n23/john-barrell/the-positions-he-takes","book review","30 November 2006","The Positions He Takes: Hitchens on Paine","John Barrell","2592","7439"
"http://www.lrb.co.uk/v28/n23/pankaj-mishra/getting-rich","essay","30 November 2006","Getting Rich: in Shanghai","Pankaj Mishra","5574","7857"
"http://www.lrb.co.uk/v28/n23/peter-campbell/in-russell-square","exhibition review","30 November 2006","In Russell Square: exploring Bloomsbury","Peter Campbell","1466","4197"
"http://www.lrb.co.uk/v28/n24/gary-indiana/ackerville","book review","14 December 2006","Ackerville: Nymphomania, antic incest and metaphysical torment","Gary Indiana","2354","1156"
"http://www.lrb.co.uk/v28/n24/ian-hacking/whose-body-is-it","book review","14 December 2006","Whose body is it?: Transplants","Ian Hacking","4750","3853"
"http://www.lrb.co.uk/v28/n24/john-lanchester/other-peoples-capital","book review","14 December 2006","Other People’s Capital: Conrad and Barbara Black","John Lanchester","4451","5186"
"http://www.lrb.co.uk/v28/n24/lorna-scottfox/the-feminisation-of-chile","essay","14 December 2006","The Feminisation of Chile: Return to Santiago","Lorna Scott Fox","6103","2019"
"http://www.lrb.co.uk/v28/n24/michael-wood/at-the-movies","film review","14 December 2006","At the Movies","Michael Wood","1573","2979"
"http://www.lrb.co.uk/v28/n24/paul-laity/short-cuts","article","14 December 2006","Short Cuts: Hanging out at River Cottage HQ","Paul Laity","1112","1001"
